,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,Asymmetric Loss,MAE,MAE,MAE,MAE,MAE,MAE,RMSE,RMSE,RMSE,RMSE,RMSE,RMSE,RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),RPE (%),R²,R²,R²,R²,R²,R²
Model,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU,RAW Dual LSTM,RAW Single LSTM,FFT Dual LSTM,FFT Single LSTM,RAW GRU,FFT GRU
Cycle_Time_Before_Failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391869,0.05157187112189742,0.051337598919790596,0.0008248847236267229,0.0008543353026283827,0.05181188971650527,0.0010884998922299047,0.6521569423495797,0.6492604423495799,0.010718680430704525,0.010968314746610171,0.6551238205008404,0.014140621000847455,0.6825826525307621,0.6798158001114346,0.01119397120603539,0.01301100877610708,0.6854178450260524,0.016021048539500683,1097.984213306685,1094.5142520328423,15.901641682202927,18.9346054740905,1101.5384874651816,30.513465912657693,-10.472900454183772,-10.38007803807248,0.9968713459074695,0.9957732057331425,-10.568406648076799,0.9935912837623434
391868,0.05180705299240794,0.05157272839580845,0.0008290820512387862,0.0008591931773788645,0.05204712525214344,0.0010968417833157223,0.6550901816915253,0.6521936816915255,0.010773210673396223,0.011030291795726498,0.6580570596576271,0.014248981864102563,0.6848896545366163,0.6821197044368361,0.011234548806625319,0.013061973626375917,0.6877279903170737,0.016088800837699667,1106.9154403347807,1103.4196097618515,16.032177544522145,19.09183432255672,1110.496212337154,30.772452843823324,-10.747200127842218,-10.65237212837091,0.9967945282115588,0.9956669042395015,-10.844767926111691,0.9934260252281781
391867,0.05204230536469612,0.05180792835789737,0.0008323926367146999,0.0008635519100541036,0.052282431305396046,0.0011049463944423478,0.6580234217059828,0.6551269217059829,0.010816217518213427,0.011085762156034485,0.6609902994837606,0.014354257311206894,0.6872056056119843,0.684432614955513,0.0112700800450309,0.013111212759424359,0.6900470267952706,0.01615689333482383,1115.988837719548,1112.4667260510937,16.16309516449654,19.25062654133394,1119.596529367378,31.035165091995847,-11.029826585306813,-10.932937698886509,0.9967183700233734,0.9955585852186429,-11.129512822915142,0.9932554757649765
391866,0.052277628196010936,0.05204319876331585,0.0008347658093552703,0.0008677403763887606,0.052517807833495744,0.0011130449544645015,0.6609566615482759,0.6580601615482757,0.010847043954561692,0.011138999479130437,0.6639235391344829,0.014459452939999999,0.6895304152063646,0.6867544402962112,0.011298647733554441,0.013159957832697931,0.6923748647404288,0.016225623989693603,1125.2078999599555,1121.6590852777217,16.294319252995713,19.41165813493807,1128.8429434225566,31.302142021497893,-11.321089902422838,-11.22208284829292,0.9966441088116899,0.9954473535653653,-11.422953446032052,0.9930791769857532
391865,0.05251302150977862,0.05227853963548492,0.0008365141263055992,0.0008712167128916086,0.05275325485986727,0.001121374921278781,0.663889901213913,0.6609934012139129,0.010869752005297694,0.01118296219385965,0.6668567786052175,0.014567655158771927,0.6918639940152722,0.6890850903402878,0.011321705484420394,0.013205087129671323,0.6947114156716657,0.01629541896070414,1134.576238502664,1131.0002884278413,16.42647498204853,19.573939939230243,1138.2390766640544,31.57394992904596,-11.621314454162862,-11.520129884874688,0.9965710353878039,0.9953353202718077,-11.725416294115556,0.9928965332768949
391864,0.052748485357104545,0.05251395102549858,0.000837461345420134,0.0008743308482707858,0.05298877243562058,0.0011296851921791078,0.6668231410491229,0.6639266410491228,0.010882052805853736,0.011222197257522125,0.6697900182421052,0.014675600160176988,0.6942062537667941,0.6914244760095487,0.011336670017138818,0.013248181967540401,0.697056592132685,0.016365845379704046,1144.0975865984321,1140.4940579388497,16.559251834807963,19.7381966895778,1147.7886734187105,31.850217963079313,-11.930839592750393,-11.82741600067462,0.9965008540028348,0.9952213677001212,-12.037242939135336,0.9927076428160865
391863,0.05298401970628401,0.052749432901659135,0.0008377723902726302,0.0008766715530216339,0.0532243605290364,0.0011375901162988433,0.6697563803504424,0.6668598803504425,0.010886089606917273,0.01125136151875,0.672723257341593,0.014778275608035712,0.6965571065528929,0.6937725086007791,0.011344439472271189,0.013285943169666498,0.6994103070198069,0.016436005357287696,1153.775804198936,1150.1442425820737,16.69300217452735,19.90367522001393,1157.4956050901867,32.13030137328805,-12.250020114926787,-12.144293736556156,0.9964332157625659,0.9951078976987577,-12.358790495906861,0.9925130781886132
391862,0.053219624678679425,0.05298498538530204,0.0008375932003435454,0.0008776332363685292,0.053460019332021394,0.0011454201323359196,0.6726896203535715,0.6697931203535713,0.010883758580210885,0.011262588469369368,0.6756564980321429,0.014879976379279276,0.6989164662582371,0.6961291012078458,0.011346221763470764,0.013311825195830698,0.7017724754555551,0.016506552871668648,1163.614884108087,1159.9548235962677,16.828050805773202,20.069217367526367,1167.3638764640705,32.41496091865568,-12.579227884634445,-12.471132593485637,0.9963675288331812,0.9949999442217929,-12.690433273581018,0.9923120170472577
391861,0.05345530022849107,0.0532206084306377,0.0008367174021757725,0.0008774884078300889,0.05369574865834468,0.001153210111867979,0.6756228601765765,0.6727263601765767,0.01087237968516167,0.011259419728181818,0.678589737654054,0.01498115571,0.7012842465975423,0.6984941667681482,0.0113387951219393,0.013326290416998572,0.7041430110675165,0.01657755699739694,1173.6189568291577,1169.929919520702,16.964026481958147,20.235392930087013,1177.3976300284646,32.70438678041342,-12.918851721936221,-12.808318924093896,0.9963060342217517,0.9948975636662322,-13.03256259396133,0.9921041278613175
391860,0.0536910463791534,0.05345630206109542,0.000835520189324061,0.0008761433880249816,0.05393154852946708,0.001160972559679499,0.6785560998145453,0.6756595998145456,0.010856826287839773,0.011240639817431194,0.6815229761781817,0.015081976129357794,0.7036603625604066,0.7008676195007637,0.011326903569198021,0.013326472485643136,0.7065218296021982,0.016649037675532278,1183.7922973173384,1180.0737929281586,17.101723544720365,20.4020482379739,1187.6011534156407,32.998730160468185,-13.269299143707459,-13.156257661252194,0.996245837031766,0.9948033780301414,-13.385588627137649,0.9918891011895048
391859,0.053926863183113516,0.053692066329110555,0.0008340058226110387,0.0008742786960725678,0.054167419140922476,0.001168590116404845,0.6814893396293578,0.6785928396293579,0.010837153848788191,0.01121508694537037,0.6844562157761468,0.015180912482407403,0.7060447301698576,0.7032493746662021,0.011310452847440209,0.01332007358419131,0.708908848767229,0.016720587044978103,1194.139331267641,1190.3908566946245,17.241202164878107,20.570604280157497,1197.9788857308,33.29788241346547,-13.630997303807133,-13.515373252701083,0.99618709897196,0.9947117888524885,-13.749941344452829,0.991667053732577
391858,0.054162750606024296,0.05392790120034366,0.0008321996300547028,0.0008721037597309635,0.05440336038712347,0.0011755492850065226,0.6844225788851851,0.6815260788851851,0.010813691408954045,0.01118548028130841,0.687389454811111,0.015271292038317756,0.70843726573306,0.7056393478201894,0.011289680074857431,0.013309739327068606,0.7113039851744324,0.01679009052310055,1204.6646415010277,1200.8856803669203,17.382568293861482,20.74155303828175,1208.5354232523148,33.60091733642449,-14.004393679884556,-13.886110344421951,0.996129757501027,0.9946208456998672,-14.126071115106216,0.991439857829514
391857,0.05439870877402424,0.05416380680090514,0.0008302033871745545,0.0008695524681775605,0.05463937246821466,0.0011822651367545468,0.6873558188747664,0.6844593188747663,0.010787760753234402,0.01115096075566038,0.6903226955102802,0.015358508944339622,0.7108378874397893,0.7080374564056418,0.011266057161958457,0.013294416318845328,0.7137071582581435,0.016858945238868158,1215.3729758429693,1211.5629980184403,17.526090463743323,20.914829008228093,1219.2755280403285,33.90881399095979,-14.389958201457752,-14.268935894018943,0.996072876415256,0.9945314874595086,-14.51445094368853,0.9912058987216172
391856,0.05463473763797916,0.05439978308167175,0.0008278327532698018,0.0008673107922012612,0.054875455262484524,0.00118903935318881,0.6902890586754716,0.6873925586754718,0.010756968041311115,0.011120435239047622,0.6932559360339623,0.015446483315238093,0.713246513166986,0.710443617565959,0.011236573086537069,0.013283896732414018,0.716118286161734,0.016928499096600515,1226.269253570399,1222.4277146774327,17.671445139354372,21.09194202382902,1230.204133822375,34.22234233866338,-14.788183240782105,-14.664339163918235,0.9960186393311683,0.9944356461784226,-14.915576378258708,0.9909634914140653
391855,0.054870837221326706,0.054635830066075926,0.0008253082879103676,0.0008655667810626283,0.05511160871794348,0.001195515332939037,0.6932222982819047,0.6903257982819048,0.010724177536166573,0.011096345193269231,0.696189175424762,0.015530581616346153,0.7156630620940629,0.7128577497538717,0.011204674222545747,0.013280566476018772,0.7185372882892922,0.016996997780889603,1237.3585741067993,1233.484914996899,17.819157457484078,21.273392286466848,1241.3263549972412,34.54090143681281,-15.199585910489422,-15.072834003285198,0.9959647169142409,0.9943309702675547,-15.329967861711065,0.9907141862175783
391854,0.05510700758559938,0.05487194781563644,0.000822666095654943,0.0008643948239794324,0.05534783297014841,0.0012017518162624548,0.6961555381692306,0.6932590381692307,0.010689858092243636,0.011079656311650485,0.6991224150923077,0.015611567263106793,0.7180874544839557,0.715279772513443,0.011170927059600402,0.013285003758892877,0.720964086127665,0.017064612366323652,1248.6462252832355,1244.7398714917028,17.96937435166343,21.459452461172063,1252.6474952341932,34.86476256932861,-15.624709418553248,-15.494960194905289,0.9959107269787604,0.9942164961399684,-15.758172143162824,0.990457536192994
391853,0.05534324875536183,0.05510813635491249,0.0008198935333791553,0.0008636006284735687,0.05558412804365985,0.0012078197397368132,0.6990887783456309,0.6961922783456312,0.010653845531465155,0.011067844804901961,0.7020556550446602,0.015690362040196075,0.7205196111711046,0.7177096059698892,0.011135101803109592,0.013294440545852935,0.7233986012286258,0.017131649834322894,1260.1376919230108,1256.1980530983562,18.122142504741134,21.649823954757405,1264.173055629305,35.194232665609206,-16.064124307978677,-15.931284687839064,0.995856855101074,0.9940941574530833,-16.200763458558118,0.9901929111510792
391852,0.05557956071632827,0.05534439566962145,0.0008170705546087863,0.0008631272027515035,0.05582049392417856,0.0012138760898018144,0.7020220183294115,0.6991255183294118,0.010617178100763973,0.011060169802970298,0.7049888947999998,0.015769005624752475,0.7229594535325979,0.7201471708006777,0.01109852340554039,0.013308019661670356,0.7258407556768747,0.017198983354051692,1271.838665162901,1267.8651344692569,18.277712780620092,21.844499574853085,1275.908744204231,35.529816936613315,-16.518430080456177,-16.382403211209358,0.9958021174096208,0.9939643125330079,-16.658345186058362,0.9899189579051604
391851,0.05581594349194392,0.05558072578320335,0.000813953489543775,0.0008638356994557728,0.05605693063514463,0.0012197984269963413,0.7049552581148514,0.7020587581148515,0.010576691620504772,0.011067816200999997,0.7079221343524752,0.015845907280999997,0.7254069040118959,0.7225923887573925,0.011057039813683401,0.013334708163613849,0.7282904726156533,0.017265873917633616,1283.7550525915467,1279.7470060817154,18.435631503242455,22.045493765524448,1287.860486074676,35.87142156498742,-16.988257322264012,-16.84894238655753,0.9957496862402845,0.9938182667045699,-17.131551985865098,0.9896361680194533
391850,0.05605239710564398,0.055817126719088124,0.0008107165833064881,0.0008659251864825334,0.05629343827940346,0.0012254380514949475,0.7078884976959999,0.704991997696,0.01053464875511639,0.011093371011111111,0.710855374696,0.015919135233333333,0.7278618858551451,0.7250451824029351,0.01101357139414483,0.013374387030312632,0.7307476765495207,0.017331335302256928,1295.8929885730445,1291.849784531643,18.59636156470326,22.253410717498827,1300.0344339745748,36.21889327416006,-17.474269452395163,-17.331561465581988,0.9956974099927236,0.9936551496292023,-17.621051587934556,0.9893453874816239
391849,0.05628892162097049,0.05605359854080369,0.0008074181630903311,0.0008691683854685885,0.056530016842724955,0.0012310697605299016,0.710821737571717,0.7079252375717172,0.010491806894441994,0.011133882552040819,0.713788615349495,0.015992259572448975,0.7303243233943892,0.7275054753938074,0.010969117590115983,0.013423178273816757,0.7332122919421127,0.017397081921292516,1308.2588454613856,1304.1798237155067,18.76012032251509,22.4679157419545,1312.436978999082,36.57302722458409,-17.9771649841722,-17.830954577633523,0.9956445216314113,0.9934776637705931,-18.127546983547223,0.9890441700199879
391848,0.056525517062600235,0.056290141273021316,0.0008040246334888403,0.000873221427966913,0.05676666634982987,0.0012368548446420411,0.7137549777510204,0.7108584777510204,0.0104477297865749,0.011184883093814435,0.716721856322449,0.016067375650515463,0.7327941414785931,0.7299731919128858,0.010923085476070554,0.013477561039137389,0.7356842443165118,0.017464170857526152,1320.8592450366193,1316.743726233371,18.926924466940676,22.688399886454516,1325.0747625744182,36.93438730569499,-18.497679326260315,-18.347852520388162,0.9955914824883803,0.9932884240195249,-18.651778319452664,0.9887306766711143
391847,0.05676218341426694,0.05652675489947837,0.0008005857852302368,0.0008779099337092496,0.05700338670250526,0.0012426493186557298,0.7166882177278349,0.7137917177278351,0.010403063969840446,0.011244106251041669,0.7196550960783504,0.016142612896875002,0.7352712654421941,0.732448256637913,0.010876340393990632,0.013535942562529272,0.7381634590681748,0.017531670043602513,1333.701070912427,1329.5483557605291,19.0969831177752,22.91462464189921,1337.9546885566506,37.30285651541632,-19.036587088329675,-18.883025051529398,0.9955375921902774,0.9930883669448165,-19.194525158007423,0.9884055475435217
391846,0.056998920699409046,0.056763439443608066,0.0007968860174380237,0.0008836663522784829,0.0572401780044741,0.0012482943384256489,0.7196214574958333,0.7167249574958333,0.01035500982298318,0.011317171158947372,0.7225883356208334,0.01621590776947368,0.7377556216865744,0.734930595321164,0.010825044872524826,0.013599834305779024,0.7406498638423473,0.01759851745476664,1346.7914820216743,1342.6008504939987,19.269898232806675,23.147751598887282,1351.083937293461,37.67828165415648,-19.594705048432598,-19.437283837395416,0.9954860264872949,0.9928752961090029,-19.756609560332386,0.9880696893694453
391845,0.05723572902521721,0.057000195012577165,0.0007930618979491716,0.0008902939226326447,0.057477040362939706,0.0012539257363764359,0.7225546981010526,0.7196581981010526,0.010305340699364753,0.011401520532978727,0.7255215759957894,0.016289024873404254,0.7402471380144737,0.7374201351229637,0.010771580946361369,0.013667515092890367,0.7431433870915439,0.017665615356589115,1360.1379267943705,1355.908637289411,19.446084307848835,23.387506138264257,1364.4699793134034,38.06119662979101,-20.172895196225248,-20.011485477248364,0.9954349044590244,0.9926502919359751,-20.338899054847936,0.987721409805831
391844,0.05747260829081009,0.057237021505526814,0.0007892344091689359,0.0008972964450334094,0.057713973676985525,0.0012599343345779976,0.7254879379744679,0.722591437974468,0.010255627549939462,0.011490704624731184,0.7284548156340427,0.016367041269892472,0.742745741440414,0.7399168024281071,0.010718122967558912,0.01373702129745742,0.7456439564672104,0.017735617730687447,1373.7481568426995,1369.4794453064046,19.62593418243964,23.632896771194368,1378.12058922671,38.452758638159516,-20.772065890461615,-20.60653265636135,0.9953823807593785,0.9924148217917534,-20.942307829929135,0.9873563261460797
391843,0.05770955860388118,0.05747391903012651,0.0007852136706309006,0.0009043604550525634,0.05795097805431679,0.0012661125447047574,0.7284211781677418,0.7255246781677419,0.010203404763718943,0.01158064815326087,0.7313880555870967,0.016447260196739127,0.7452513613090499,0.7424205259555506,0.010661216559072864,0.013807407086251191,0.7481515019468741,0.01780711396168066,1387.6302444215594,1383.3213234185926,19.80911122748903,23.8833382881738,1392.0438632376322,38.85273285071382,-21.393177534345888,-21.22337978315757,0.9953314159066158,0.9921693842681494,-21.567802448534707,0.9869755698813953
391842,0.05794657994596841,0.05771088756791832,0.0007811569703691436,0.0009110397571908375,0.05818805347645388,0.0012726095048251759,0.731354418147826,0.7284579181478261,0.010150714716820705,0.01166555088021978,0.7343212953217393,0.016531619100000002,0.7477639267661158,0.7449312342361546,0.01060370843775847,0.013877183404380598,0.7506659532981858,0.01788106644277468,1401.7925978516448,1397.4426555919677,19.996107434061862,24.13790624350606,1406.2482346132822,39.26174130096306,-22.03724392813966,-21.863034336631312,0.9952795772094991,0.9919152238491733,-22.21640320613074,0.9865769200316798
391841,0.05818367234049572,0.05794792714232092,0.0007768614493184901,0.0009175537669030565,0.05842519996681214,0.0012792455476670417,0.7342876579076922,0.7313911579076924,0.01009492328679231,0.011748263223333335,0.7372545348307693,0.016617783867777777,0.7502833680253748,0.7474488568761682,0.010541836073727783,0.013946969163011202,0.7531872413493876,0.01795631391158054,1416.2439800663444,1411.8521793780824,20.18655257368289,24.397275583498132,1420.7424922855569,39.67962522397935,-22.705336976897108,-22.526561543989718,0.9952302399349573,0.9916512069245493,-22.889188869350853,0.9861612012362364
391840,0.05842083589948882,0.05818503786533508,0.0007724415205207409,0.0009237513975308049,0.05866241763742831,0.0012860774967593924,0.737220898551111,0.7343243985511112,0.0100375161105525,0.011826820450561798,0.7401877752177779,0.0167064926752809,0.7528096167389239,0.7499733249266596,0.010477670832822101,0.014016037958802118,0.7557152983605089,0.018033222568085577,1430.9935278476855,1426.5590050942747,20.380850124348836,24.661229027015995,1435.5358001441518,40.10680818085953,-23.398591062844137,-23.215088725982568,0.9951816265109742,0.9913777325695564,-23.587301076168906,0.9857269218213282
391839,0.05865807051492206,0.05842221962895923,0.0007680853081627521,0.0009297380184643493,0.05889970638023689,0.001293662751440045,0.7401541384224719,0.7372576384224719,0.009980935948314373,0.011902590569318179,0.7431210148269664,0.016804987023863634,0.7553426035740783,0.7525045684661563,0.010414731576322903,0.014084716768970836,0.7582500555943985,0.018115136181425417,1446.0507707067172,1441.5726346493655,20.5796013841431,24.9301846513966,1450.6377159729623,40.54498177385595,-24.118205051550266,-23.92980729404322,0.995130517204234,0.9910939954795488,-24.311946351337173,0.9852677228165031
391838,0.05889537629937897,0.058659472545751816,0.0007636636990695142,0.0009362273444568483,0.0591370663985665,0.0013014570519248936,0.7430873786318183,0.7401908786318182,0.009923506270915464,0.011984846782758622,0.7460542559045457,0.01690619607011494,0.7578822616647218,0.7550425200436528,0.010350603138661698,0.014156289502231975,0.760791447500974,0.018198749856224262,1461.4256544478774,1456.902985039769,20.7826293375782,25.206116293955265,1466.0582153037478,40.99311252065973,-24.865450142424486,-24.671980548781512,0.9950790853324883,0.9907952204371713,-25.06440405996567,0.984787603637852
391837,0.059132753231949484,0.05889679659480743,0.0007593713658718221,0.000943449491280087,0.05937449758287766,0.0013092070270216442,0.7460206186160919,0.743124118616092,0.009867754927557308,0.012076578140697677,0.7489874967770115,0.017006828001162787,0.760428523813441,0.7575871118872706,0.010288919652393444,0.014231503507235312,0.7633394067600622,0.018282609652992356,1477.1285626076442,1472.5604097260516,20.99058069597326,25.48983021399706,1481.8077122678142,41.450878412614415,-25.64167224791478,-25.442946048382076,0.9950238000291007,0.9904794981108384,-25.846028652979566,0.9842878850071736
391836,0.05937020133603295,0.059134191799520175,0.0007550135795091888,0.000951642637696874,0.05961199995663191,0.0013169540046312754,0.7489538583674418,0.7460573583674419,0.009811153323586256,0.012180878824705883,0.7519207374372094,0.017107419742352938,0.7629813238935216,0.7601382773029117,0.01022606287643062,0.014310735940764433,0.7658938678195175,0.01836695089895607,1493.170341864459,1488.5557239692487,21.20311779003759,25.782183152587184,1497.8970857246375,41.91871162940725,-26.448298746097063,-26.244122318514442,0.9949680465191244,0.9901452947553068,-26.658256604615804,0.9837671852515842
391835,0.05960772072905067,0.059371658277285244,0.0007506484797784834,0.000960364444068699,0.05984957363733681,0.0013245273753560967,0.7518870990541177,0.7489905990541178,0.009754456417412037,0.012291998453571429,0.7548539790541178,0.017205754858333328,0.7655405972590656,0.7626959510835207,0.010163109189515221,0.014392315421484267,0.7684547666017552,0.018450719777592193,1509.5623285877207,1504.9002313029664,21.420555326223838,26.082280795854423,1514.3377056775207,42.39650823584511,-27.286844896184242,-27.07701522839855,0.9949107392264327,0.9897938285059379,-27.50261282262307,0.9832263278343503
391834,0.059845311294992515,0.05960919591211833,0.000746432597789196,0.0009692386908285592,0.060087218413790326,0.0013323186177723009,0.7548203389238095,0.7519238389238097,0.009699696861360364,0.012405045422891565,0.7577872186857144,0.017306919133734937,0.7681062780656497,0.765260066835275,0.010102953485311697,0.014475235006634434,0.7710220370337149,0.018536333734720266,1526.3163753090307,1521.6057499279482,21.643482558682393,26.389373846971598,1531.1414595826327,42.88565451839299,-28.158917270142936,-27.943221405437946,0.9948488479242752,0.9894255226235685,-28.380714037483127,0.9826597503431851
391833,0.060082973132623195,0.05984680480276214,0.0007422963560989714,0.0009781325264897245,0.060324934477734696,0.0013398378802329958,0.7577535789108433,0.7548570789108435,0.009645971183297254,0.01251829109878049,0.7607204584289157,0.01740454887926829,0.7706783029274508,0.7678305606269884,0.010044307817074464,0.014559157719902401,0.7735956170442956,0.01862070924919502,1543.444883029196,1538.6846449255022,21.871904024779607,26.703340642213075,1548.3207854653615,43.38522536735566,-29.066224661961517,-28.844439073483485,0.9947835024006318,0.9890399764429975,-29.29427995905645,0.9820720173239724
391832,0.06032070625661089,0.060084484963881586,0.0007385110336491136,0.0009866989631014743,0.06056272184382439,0.001347161727345533,0.760686818897561,0.7577903188975611,0.009596802298881135,0.012627223828395059,0.7636536981658538,0.017499638865432095,0.7732566084623876,0.7704073685402618,0.009992025016141446,0.01464299981257546,0.7761754437939394,0.01870425871233775,1560.9608319249198,1556.1498588752493,22.106754345187206,27.023476030482374,1565.8887020129457,43.89580558139579,-30.010582967375356,-29.78247290649341,0.9947093649674393,0.9886378402290026,-30.24513801336287,0.981461193134019
391831,0.06055851071081423,0.060322236439325515,0.0007350580148538094,0.00099489095643783,0.06080058065479871,0.001354432742398659,0.7636200591308642,0.7607235591308642,0.009551948648724107,0.012731230376249996,0.7665869393777779,0.017594041351249996,0.7758411322204831,0.772990427595883,0.009945626529898242,0.014726364647931563,0.7787614562019983,0.018787908761245045,1578.8778164460653,1574.0149468507293,22.34820597424885,27.34987557279109,1583.8588442671248,44.41818596702808,-30.993924419114812,-30.759243206737352,0.9946264852783432,0.9882189160383186,-31.23523276059386,0.9808243084207483
391830,0.060796386520086856,0.060560059253942054,0.0007320128294370428,0.0010028487761751031,0.06103851083912705,0.0013614138401656373,0.76655329962,0.76365679962,0.009512391332674525,0.012832131646835443,0.7695201808700001,0.01768467668481012,0.7784318122751903,0.7755796753458593,0.009906226931619282,0.01480959634741967,0.7813535920600828,0.01886996676922036,1597.2100820863393,1592.2941130835761,22.596703947832612,27.68316329168104,1602.245499737041,44.95213603679527,-32.0183060346034,-31.776794302133943,0.9945331144515607,0.9877817254328205,-32.266634193471425,0.9801634697889482
391829,0.06103433363830728,0.06079795336161997,0.0007294243347060562,0.0010108462124862776,0.06127651235075331,0.0013679836209212958,0.7694865394886076,0.7665900394886077,0.009478765135912282,0.012933483334615383,0.7724534217670886,0.017769968180769227,0.7810285867687959,0.7781750494195089,0.009874383660672763,0.014893784196950952,0.7839517900302686,0.018949417257694154,1615.972564825467,1611.0022502914503,22.852636894954408,28.02436624851724,1621.0636487160248,45.49774719609401,-33.08591867868448,-32.837303555098984,0.9944279889237286,0.9873234202790588,-33.34154705085881,0.979479700460306
391828,0.061272352149313876,0.061035918846178955,0.0007273868477049951,0.001018995908725892,0.06151458527361479,0.0013743704438813746,0.7724197794820512,0.7695232794820515,0.00945229536106101,0.013036746754545454,0.7753866628153847,0.01785288218311688,0.7836313956197017,0.7807764892276099,0.00985125046622564,0.014979428614359363,0.7865559905453985,0.019027881341970115,1635.1809349911048,1630.154983412903,23.116540967146047,28.374093767669343,1640.3290080240804,46.05611863768117,-34.19909996956402,-33.94309418807109,0.9943090309848618,0.986841875308955,-34.462323742886305,0.9787683194462266
391827,0.06151044206720811,0.06127395572171738,0.0007258791970915443,0.0010272944684325503,0.061752729517686594,0.0013803099702369731,0.7753530194753246,0.7724565194753248,0.009432707372494069,0.013141875132894736,0.7783199025922078,0.017929985501315786,0.7862401788136648,0.7833839342566155,0.009836107190726074,0.015066536891279124,0.7891661331929649,0.019103185148946388,1654.8516420650349,1649.7687142837935,23.388641843273376,28.732646170720106,1660.0580756606064,46.626972885325145,-35.360343666341144,-35.09664461713226,0.9941761751520651,0.9863356592473925,-35.631473709909315,0.9780328672356452
391826,0.0617486034372411,0.06151206403347622,0.0007249337463795679,0.0010355164502731818,0.06199094522974187,0.0013860246327547395,0.7782862597315789,0.7753897597315791,0.00942042187699609,0.013245936134666665,0.7812531426263158,0.018004167308,0.78885487726271,0.7859973249259761,0.009829015931336248,0.015154121025792241,0.7917821602611556,0.019177028370120978,1675.0019647238516,1669.8606715330295,23.669333860021343,29.09968767041054,1680.2681818414403,47.21145432009509,-36.57231352409907,-36.30060222237715,0.9940283979656367,0.9858051016686169,-36.851677608869394,0.9772682220499342
391825,0.06198683628441513,0.06175024380645223,0.0007244637937553058,0.0010438295538917665,0.062229232434770104,0.001391412291755902,0.7812195002613335,0.7783230002613334,0.009414312936297037,0.013351106082432432,0.7841863829280001,0.018074101190540537,0.7914754323537831,0.7886166021374672,0.009828427215432124,0.015242944979668679,0.7944040136277601,0.01924848063595005,1695.6500638189677,1690.4489634091167,23.95867578229337,29.476040501312696,1700.9775412989413,47.809794796793824,-37.83785656691345,-37.55779654180866,0.993866604142834,0.9852473272061285,-38.125800430360954,0.9764752045950106
391824,0.06222514055779556,0.0619884949897221,0.0007245434887054117,0.0010522983074179831,0.06246759108180543,0.0013960559961746272,0.7841527401297297,0.7812562401297297,0.00941534402474571,0.013458220412328765,0.7871196225621623,0.018134372576712326,0.7941017854456569,0.7912417067727527,0.009834962027516625,0.015333330663229724,0.7970316351342367,0.019313672598845606,1716.815039472547,1711.5526347107145,24.257217049994303,29.86225361967312,1722.2053108229165,48.42129545893229,-39.16001743204137,-38.87125353022876,0.993689005910173,0.9846599984024731,-39.45690600736117,0.9756621543605407
391823,0.062463516345364664,0.06222681767124852,0.0007251819102166157,0.0010608849032288032,0.06270602125882957,0.001400432693506577,0.7870859801315069,0.7841894801315068,0.00942363337040992,0.013566784584722222,0.7900528623232878,0.018191175668055552,0.7967338797597527,0.7938725815811858,0.009848340780561174,0.015425122673328009,0.7996649684796044,0.01937676906294324,1738.5169945195976,1733.191730044972,24.56533564774793,30.25859067331182,1743.9716528909419,49.04796634816976,-40.54205815445223,-40.24421522162975,0.9934947736371792,0.9840414460921063,-40.8482769252603,0.974817490390385
391822,0.06270196366057619,0.06246521186448222,0.0007262863985674952,0.0010694431576394258,0.06294452297927758,0.0014044485175343285,0.7900192201333334,0.7871227201333334,0.009437977441975054,0.013674895635211268,0.7929861020777779,0.01824329166338028,0.7993716584896693,0.7965091692921947,0.00986715943129203,0.015517629583513144,0.8023039573270667,0.01943681477442911,1760.777100189064,1755.3873593183666,24.883111630737524,30.66499338373208,1766.2978015443116,49.69013946550128,-41.98747360132435,-41.680155074220835,0.9932846200550419,0.983391245640979,-42.30343004826841,0.9739422752343797
391821,0.06294048256159426,0.06270367762757438,0.0007279134216187025,0.0010779271152820957,0.0631830963013038,0.0014083358503080973,0.7929524605577463,0.7900559605577466,0.009459110040837352,0.01378195285857143,0.7959193422478874,0.018293738258571425,0.8020150658549529,0.7991514136673747,0.009891755923721995,0.015610606000444322,0.8049485463594864,0.019496017813952663,1783.6176694428943,1778.161770863353,25.21110232645215,31.081721364345665,1789.2061359447046,50.349196199109706,-43.500013457129164,-43.18279982172421,0.9930568683968152,0.9827078840994531,-43.82613864196095,0.9730287895016592
